trans_id,lang,translation
井尻町営住宅前,ja-Hrkt,ｲﾉｼﾞﾘﾁｮｳｴｲｼﾞｭｳﾀｸﾏｴ
井尻町営住宅前,en,Inojirichoeijutaku mae
柿瀬,ja,柿瀬
柿瀬,zh-cn,柿濑
柿瀬,zh-tw,柿瀨
柿瀬,ko,카키세
柿瀬,ja-Hrkt,ｶｷｾﾞ
柿瀬,en,Kakize
柿坂,ja,柿坂
柿坂,zh-cn,柿坂
柿坂,zh-tw,柿坂
柿坂,ko,카키자카
柿坂,ja-Hrkt,ｶｷｻｶ
柿坂,en,Kakisaka
軍艦岩,ja,軍艦岩
軍艦岩,zh-cn,战舰岩
軍艦岩,zh-tw,戰艦岩
軍艦岩,ko,군함암
軍艦岩,ja-Hrkt,ｸﾞﾝｶﾝｲﾜ
軍艦岩,en,Gunkaniwa
小橋,ja,小橋
小橋,zh-cn,小桥
小橋,zh-tw,小橋
小橋,ko,고바시
小橋,ja-Hrkt,ｺﾊﾞｼ
小橋,en,Kobashi
尾ヶ篠,ja,尾ヶ篠
尾ヶ篠,zh-cn,尾筱
尾ヶ篠,zh-tw,尾筱
尾ヶ篠,ko,오가 시노
尾ヶ篠,ja-Hrkt,ｵｶﾞｼﾉ
尾ヶ篠,en,Ogashino
八重垣,ja,八重垣
八重垣,zh-cn,八重垣
八重垣,zh-tw,八重垣
八重垣,ko,야에가키
八重垣,ja-Hrkt,ﾔｴｶﾞｷ
八重垣,en,Yaegaki
一つ家,ja,一つ家
一つ家,zh-cn,一家
一つ家,zh-tw,一家
一つ家,ko,한 집
一つ家,ja-Hrkt,ﾋﾄﾂﾔ
一つ家,en,Hitotsuya
大九郎,ja,大九郎
大九郎,zh-cn,大九郎
大九郎,zh-tw,大九郎
大九郎,ko,오쿠로
大九郎,ja-Hrkt,ﾀﾞｲｸﾛｳ
大九郎,en,Daikurou
山国役場前,ja,山国役場前
山国役場前,zh-cn,山国役场前
山国役場前,zh-tw,山國役場前
山国役場前,ko,산코쿠 사무소 앞
山国役場前,ja-Hrkt,ﾔﾏｸﾆﾔｸﾊﾞﾏｴ
山国役場前,en,Yamakuni Yakuba mae
専道,ja,専道
専道,zh-cn,専道
専道,zh-tw,専道
専道,ko,전도
専道,ja-Hrkt,ｾﾝﾄﾞｳ
専道,en,Sendou
錦雲峡入口,ja,錦雲峡入口
錦雲峡入口,zh-cn,錦云峡入口
錦雲峡入口,zh-tw,錦雲峽入口
錦雲峡入口,ko,금운협 입구
錦雲峡入口,ja-Hrkt,ｷﾝｳﾝｷｮｳｲﾘｸﾞﾁ
錦雲峡入口,en,Kinunkyo Iriguchi
朝小野,ja,朝小野
朝小野,zh-cn,朝小野
朝小野,zh-tw,朝小野
朝小野,ko,아침 오노
朝小野,ja-Hrkt,ｱｻｵﾉ
朝小野,en,Asaono
綾垣,ja,綾垣
綾垣,zh-cn,绫垣
綾垣,zh-tw,綾垣
綾垣,ko,아야가키
綾垣,ja-Hrkt,ｱﾔｶﾞｷ
綾垣,en,Ayagaki
下桐木,ja,下桐木
下桐木,zh-cn,下桐木
下桐木,zh-tw,下桐木
下桐木,ko,시모 키리
下桐木,ja-Hrkt,ｼﾓｷﾙｷﾞ
下桐木,en,Shimokirugi
原井,ja,原井
原井,zh-cn,原井
原井,zh-tw,原井
原井,ko,하라이
原井,ja-Hrkt,ﾊﾗｲ
原井,en,Harai
立羽田,ja,立羽田
立羽田,zh-cn,立羽田
立羽田,zh-tw,立羽田
立羽田,ko,다테하다
立羽田,ja-Hrkt,ﾀﾁﾊﾀﾞ
立羽田,en,Tachihada
百田,ja,百田
百田,zh-cn,百田
百田,zh-tw,百田
百田,ko,모모다
百田,ja-Hrkt,ﾋｬｸﾀ
百田,en,hyakuta
古後保育園前,ja,古後保育園前
古後保育園前,zh-cn,古后保育园前
古後保育園前,zh-tw,古後保育園前
古後保育園前,ko,고고 보육원 앞
古後保育園前,ja-Hrkt,ｺｺﾞﾎｲｸｴﾝﾏｴ
古後保育園前,en,Kogohoikuen mae
台金入口,ja,台金入口
台金入口,zh-cn,台金入口
台金入口,zh-tw,台金入口
台金入口,ko,대금 입구
台金入口,ja-Hrkt,ﾀﾞｲｶﾞﾈｲﾘｸﾞﾁ
台金入口,en,Daiganeiriguchi
神原,ja,神原
神原,zh-cn,神原
神原,zh-tw,神原
神原,ko,진원
神原,ja-Hrkt,ｺｳﾊﾞﾙ
神原,en,Kobaru
八幡小学校前,ja,八幡小学校前
八幡小学校前,zh-cn,八幡小学校前
八幡小学校前,zh-tw,八幡小學校前
八幡小学校前,ko,하치만 초등학교 앞
八幡小学校前,ja-Hrkt,ﾔﾊﾀｼｮｳｶﾞｯｺｳﾏｴ
八幡小学校前,en,Yahata Shogakkou mae
玖珠観光バス,ja,玖珠観光バス
玖珠観光バス,zh-cn,玖珠观光巴士
玖珠観光バス,zh-tw,玖珠觀光巴士
玖珠観光バス,ko,구주 관광 버스
玖珠観光バス,ja-Hrkt,クスカンコウバス
玖珠観光バス,en,Kusukankou Bus
田能原線,ja,田能原線
田能原線,en,Tanoharu Line
田能原線,zh-cn,田野原线
田能原線,zh-tw,田野原線
田能原線,ko,다노하라선
菅原線,ja,菅原線
菅原線,en,Sugawara Line
菅原線,zh-cn,菅原线
菅原線,zh-tw,菅原線
菅原線,ko,스가와라선
深耶馬渓線,ja,深耶馬渓線
深耶馬渓線,en,Shinyabakei Line
深耶馬渓線,zh-cn,深耶马溪线
深耶馬渓線,zh-tw,深耶馬溪線
深耶馬渓線,ko,후카야마 계선
古後線,ja,古後線
古後線,en,Kogo Line
古後線,zh-cn,古后线
古後線,zh-tw,古後線
古後線,ko,고고선
栃木線,ja,栃木線
栃木線,en,Tochigi Line
栃木線,zh-cn,栃木线
栃木線,zh-tw,栃木線
栃木線,ko,도치기선
宝泉寺線,ja,宝泉寺線
宝泉寺線,en,Hosenji Line
宝泉寺線,zh-cn,宝泉寺线
宝泉寺線,zh-tw,宝泉寺線
宝泉寺線,ko,호센지선
