trans_id,lang,translation
下の江浦,ja-Hrkt,したのえうら
下の江浦,en,Shitanoeura
田中,ja,田中
田中,zh-cn,田中
田中,zh-tw,田中
田中,ko,다나카
田中,ja-Hrkt,たなか
田中,en,Tanaka
一里松,ja,一里松
一里松,zh-cn,一里松
一里松,zh-tw,一里鬆
一里松,ko,이치마츠
一里松,ja-Hrkt,いちりまつ
一里松,en,Ichirimatsu
臼杵市コミュニティバス,ja,臼杵市コミュニティバス
臼杵市コミュニティバス,zh-cn,臼杵市社区巴士
臼杵市コミュニティバス,zh-tw,臼杵市社區巴士
臼杵市コミュニティバス,ko,우스키시 커뮤니티 버스
臼杵市コミュニティバス,ja-Hrkt,ウスキシコミュニティバス
臼杵市コミュニティバス,en,UsukiShi Community Bus
白岩線,ja,白岩線
白岩線,en,Shiraiwa Line
白岩線,zh-cn,白岩线
白岩線,zh-tw,白岩線
白岩線,ko,백암선
佐志生線,ja,佐志生線
佐志生線,en,Sashiu Line
佐志生線,zh-cn,佐志生线
佐志生線,zh-tw,佐志生線
佐志生線,ko,사시생선
城崎線,ja,城崎線
城崎線,en,Josaki Line
城崎線,zh-cn,城崎线
城崎線,zh-tw,城崎線
城崎線,ko,시로사키 선
上松線,ja,上松線
上松線,en,Uematsu Line
上松線,zh-cn,上松线
上松線,zh-tw,上鬆線
上松線,ko,우에마츠선
南野津・東谷線,ja,南野津・東谷線
南野津・東谷線,en,Minaminotsu/Higashitani Line
南野津・東谷線,zh-cn,南之津/东屋线
南野津・東谷線,zh-tw,南之津/東屋線
南野津・東谷線,ko,미나미노쓰・히가시야선
市内循環線,ja,市内循環線
市内循環線,en,city loop line
市内循環線,zh-cn,城市环线
市内循環線,zh-tw,城市環線
市内循環線,ko,시내 순환선
下ノ江駅前,ja,下ノ江駅前
下ノ江駅前,zh-cn,下江站前
下ノ江駅前,zh-tw,下江站前
下ノ江駅前,ko,시모노에 에키마에
下ノ江駅前,ja-Hrkt,したのええきまえ
下ノ江駅前,en,Shitanoeeki mae
下ノ江浦,ja,下ノ江浦
下ノ江浦,zh-cn,下江浦
下ノ江浦,zh-tw,下江浦
下ノ江浦,ko,아래의 강포
下ノ江浦,ja-Hrkt,したのえうら
下ノ江浦,en,Shitanoeura
井上,ja,井上
井上,zh-cn,井上
井上,zh-tw,井上
井上,ko,이노우에
井上,ja-Hrkt,いのうえ
井上,en,Inoue
南小学校前,ja,南小学校前
南小学校前,zh-cn,南小学校前
南小学校前,zh-tw,南小學校前
南小学校前,ko,미나미쓰루 초등학교 앞
南小学校前,ja-Hrkt,みなみしょうがっこうまえ
南小学校前,en,Minami Shogakko Mae
鼓石,ja,鼓石
鼓石,zh-cn,鼓石
鼓石,zh-tw,鼓石
鼓石,ko,고석
鼓石,ja-Hrkt,つつみいし
鼓石,en,Tsutsumiishi
中野,ja,中野
中野,zh-cn,中野
中野,zh-tw,中野
中野,ko,나카노
中野,ja-Hrkt,なかの
中野,en,Nakano
パークゴルフ場,ja,パークゴルフ場
パークゴルフ場,ja-Hrkt,ぱーくごるふじょう
パークゴルフ場,zh-cn,公园高尔夫球场
パークゴルフ場,zh-tw,公園高爾夫球場
パークゴルフ場,ko,파크 골프장
パークゴルフ場,en,park golf course
