trans_id,lang,translation
北山田駅前,ko,기타야마다 역 앞
北山田駅前,ja-Hrkt,きたやまだえきまえ
北山田駅前,en,Kitayamadaeki mae
北山田小,ja,北山田小
北山田小,zh-cn,北山田小学校
北山田小,zh-tw,北山田小學校
北山田小,ko,기타야마다 소
北山田小,ja-Hrkt,きたやまだしょう
北山田小,en,Kitayamadasho
平川（天瀬）,ja,平川（天瀬）
平川（天瀬）,zh-cn,平川（天濑）
平川（天瀬）,zh-tw,平川（天瀨）
平川（天瀬）,ko,히라카와(텐세)
平川（天瀬）,ja-Hrkt,ひらかわ
平川（天瀬）,en,Hirakawa
北山田小前,ja,北山田小前
北山田小前,zh-cn,北山田小学校
北山田小前,zh-tw,北山田小學校
北山田小前,ko,기타야마다 코마에
北山田小前,ja-Hrkt,きたやまだこまえ
北山田小前,en,Kitayamadasho mae
北山田中前,ja,北山田中前
北山田中前,zh-cn,北山田中前
北山田中前,zh-tw,北山田中前
北山田中前,ko,기타야마다 나카마에
北山田中前,ja-Hrkt,きたやまだちゅうぜん
北山田中前,en,Kitayamadachu mae
滝瀬温泉,ja,滝瀬温泉
滝瀬温泉,zh-cn,泷濑温泉
滝瀬温泉,zh-tw,瀧瀨溫泉
滝瀬温泉,ko,타키세 온천
滝瀬温泉,ja-Hrkt,たきせおんせん
滝瀬温泉,en,Takise Onsen
高速天瀬高塚,ja,高速天瀬高塚
高速天瀬高塚,zh-cn,高速天濑高冢
高速天瀬高塚,zh-tw,高速天瀨高塚
高速天瀬高塚,ko,고속 텐세 타카츠카
高速天瀬高塚,ja-Hrkt,こうそくあまのせたかつか
高速天瀬高塚,en,Kousoku Amanosettakatsuka
上代太郎,ja,上代太郎
上代太郎,zh-cn,上代太郎
上代太郎,zh-tw,上代太郎
上代太郎,ko,가미시로 타로
上代太郎,ja-Hrkt,かみだいたろう
上代太郎,en,Kamidaitarou
玖珠インター,ja,玖珠インター
玖珠インター,zh-cn,玖珠IC
玖珠インター,zh-tw,玖珠IC
玖珠インター,ko,구주 인터
玖珠インター,ja-Hrkt,くすいんたー
玖珠インター,en,Kusu inter
九重インター,ja,九重インター
九重インター,zh-cn,九重IC
九重インター,zh-tw,九重IC
九重インター,ko,구중 인터
九重インター,ja-Hrkt,ここのえいんたー
九重インター,en,Kokonoe inter
中川駅前,ja,中川駅前
中川駅前,zh-cn,中川站前
中川駅前,zh-tw,中川站前
中川駅前,ko,나카가와역 앞
中川駅前,ja-Hrkt,なかがわえきまえ
中川駅前,en,Nakagawa Ekimae
塩井,ja,塩井
塩井,zh-cn,盐井
塩井,zh-tw,鹽井
塩井,ko,시오이
塩井,ja-Hrkt,しおい
塩井,en,Shioi
下矢瀬,ja,下矢瀬
下矢瀬,zh-cn,下矢濑
下矢瀬,zh-tw,下矢瀨
下矢瀬,ko,시모야세
下矢瀬,ja-Hrkt,しもやせ
下矢瀬,en,Shimoyase
寅丸,ja,寅丸
寅丸,zh-cn,寅丸
寅丸,zh-tw,寅丸
寅丸,ko,토이마루
寅丸,ja-Hrkt,とらまる
寅丸,en,Toramaru
石畳,ja,石畳
石畳,zh-cn,石畳
石畳,zh-tw,石畳
石畳,ko,자갈
石畳,ja-Hrkt,いしだたみ
石畳,en,Ishidatami
高釣,ja,高釣
高釣,zh-cn,高钓
高釣,zh-tw,高釣
高釣,ko,높은 어업
高釣,ja-Hrkt,こうつり
高釣,en,Kotsuri
北平,ja,北平
北平,zh-cn,北平
北平,zh-tw,北平
北平,ko,북평
北平,ja-Hrkt,きたひら
北平,en,Kitahira
金場,ja,金場
金場,zh-cn,金场
金場,zh-tw,金場
金場,ko,금장
金場,ja-Hrkt,かねば
金場,en,Kaneba
榎釣,ja,榎釣
榎釣,zh-cn,榎钓
榎釣,zh-tw,榎釣
榎釣,ko,에로 어업
榎釣,ja-Hrkt,えのきづり
榎釣,en,Enokizuri
獺野尾,ja,獺野尾
獺野尾,zh-cn,獺野尾
獺野尾,zh-tw,獺野尾
獺野尾,ko,쿠노노오
獺野尾,ja-Hrkt,うそのお
獺野尾,en,Usonoo
川原（森町）,ja,川原（森町）
川原（森町）,zh-cn,川原（森町）
川原（森町）,zh-tw,川原（森町）
川原（森町）,ko,가와하라(모리마치)
川原（森町）,ja-Hrkt,かわら
川原（森町）,en,Kawara
五和振興センター前,ja,五和振興センター前
五和振興センター前,zh-cn,五和振兴中心前
五和振興センター前,zh-tw,五和振興中心前
五和振興センター前,ko,고와 진흥 센터 앞
五和振興センター前,ja-Hrkt,ごわしんこうせんたーまえ
五和振興センター前,en,Gowashinko Center mae
石井町一丁目,ja,石井町一丁目
石井町一丁目,zh-cn,石井町一丁目
石井町一丁目,zh-tw,石井町一丁目
石井町一丁目,ko,이시이초 잇쵸메
石井町一丁目,ja-Hrkt,いしいまちいっちょうめ
石井町一丁目,en,Ishiimachi Ichome
石井,ja,石井
石井,zh-cn,石井
石井,zh-tw,石井
石井,ko,이시이
石井,ja-Hrkt,いしい
石井,en,Ishii
鏡坂,ja,鏡坂
鏡坂,zh-cn,镜坂
鏡坂,zh-tw,鏡坂
鏡坂,ko,카가사카
鏡坂,ja-Hrkt,かがみざか
鏡坂,en,Kagamizaka
泉（中川泌尿器科前）,ja,泉（中川泌尿器科前）
泉（中川泌尿器科前）,zh-cn,泉（中川泌尿器科前）
泉（中川泌尿器科前）,zh-tw,泉（中川泌尿器科前）
泉（中川泌尿器科前）,ko,이즈미(나카가와 비뇨기과 전)
泉（中川泌尿器科前）,ja-Hrkt,いずみ
泉（中川泌尿器科前）,en,Izumi
日田天領水の宿,ja,日田天領水の宿
日田天領水の宿,zh-cn,日田天领水之宿
日田天領水の宿,zh-tw,日田天領水之宿
日田天領水の宿,ko,히타 천령수의 숙소
日田天領水の宿,ja-Hrkt,ひたてんりょうすいのやど
日田天領水の宿,en,Hitatenryosui no Yado
山田入口,ja,山田入口
山田入口,zh-cn,山田入口
山田入口,zh-tw,山田入口
山田入口,ko,야마다 입구
山田入口,ja-Hrkt,やまだいりぐち
山田入口,en,Yamada Iriguchi
小迫入口,ja,小迫入口
小迫入口,zh-cn,小迫入口
小迫入口,zh-tw,小迫入口
小迫入口,ko,고박 입구
小迫入口,ja-Hrkt,おざこいりぐち
小迫入口,en,Ozakoiriguchi
朝日町入口,ja,朝日町入口
朝日町入口,zh-cn,朝日町入口
朝日町入口,zh-tw,朝日町入口
朝日町入口,ko,아사히마치 입구
朝日町入口,ja-Hrkt,あさひまちいりぐち
朝日町入口,en,Asahimachi iriguchi
朝日ヶ丘団地,ja,朝日ヶ丘団地
朝日ヶ丘団地,zh-cn,朝日丘住宅小区
朝日ヶ丘団地,zh-tw,朝日丘住宅小區
朝日ヶ丘団地,ko,아사히가오카 단지
朝日ヶ丘団地,ja-Hrkt,あさひがおかだんち
朝日ヶ丘団地,en,Asahigaokadanchi
朝日小学校前,ja,朝日小学校前
朝日小学校前,zh-cn,朝日小学前
朝日小学校前,zh-tw,朝日小學前
朝日小学校前,ko,아사히 초등학교 앞
朝日小学校前,ja-Hrkt,あさひしょうがっこうまえ
朝日小学校前,en,Asahi shogakkou mae
城町一丁目,ja,城町一丁目
城町一丁目,zh-cn,城町一丁目
城町一丁目,zh-tw,城町一丁目
城町一丁目,ko,조마치 잇쵸메
城町一丁目,ja-Hrkt,しろまちいっちょうめ
城町一丁目,en,Shiromachi Ichome
日田リハビリテーション病院,ja,日田リハビリテーション病院
日田リハビリテーション病院,zh-cn,日田康复医院
日田リハビリテーション病院,zh-tw,日田康復醫院
日田リハビリテーション病院,ko,히타 재활 병원
日田リハビリテーション病院,ja-Hrkt,ひたりはびりてーしょんびょういん
日田リハビリテーション病院,en,Hita rehabilitation byoin
竹田新町（一ノ宮病院）,ja,竹田新町（一ノ宮病院）
竹田新町（一ノ宮病院）,zh-cn,竹田新町（一宫病院）
竹田新町（一ノ宮病院）,zh-tw,竹田新町（一宮病院）
竹田新町（一ノ宮病院）,ko,다케다 신마치(이치노미야 병원)
竹田新町（一ノ宮病院）,ja-Hrkt,たけだしんまち
竹田新町（一ノ宮病院）,en,Takedashinmachi
三隈川・川原町,ja,三隈川・川原町
三隈川・川原町,zh-cn,三隈川/川原町
三隈川・川原町,zh-tw,三隈川/川原町
三隈川・川原町,ko,미쿠마가와・가와라마치
三隈川・川原町,ja-Hrkt,みくまがわかわはらまち
三隈川・川原町,en,Mikumagawa/kawaramachi
城内団地上,ja,城内団地上
城内団地上,zh-cn,城内团地上
城内団地上,zh-tw,城內團地上
城内団地上,ko,성내단지상
城内団地上,ja-Hrkt,じょうないだんちうえ
城内団地上,en,Jonaidanchiue
三本松,ja,三本松
三本松,zh-cn,三本松
三本松,zh-tw,三本松
三本松,ko,미혼마츠
三本松,ja-Hrkt,さんぼんまつ
三本松,en,Sunbonmatsu
玉川町（バイパス）,ja,玉川町（バイパス）
玉川町（バイパス）,zh-cn,玉川町（旁路）
玉川町（バイパス）,zh-tw,玉川町（旁路）
玉川町（バイパス）,ko,타마가와초(바이패스)
玉川町（バイパス）,ja-Hrkt,たまがわまち
玉川町（バイパス）,en,Tamagawamachi
岩尾整形外科病院前,ja,岩尾整形外科病院前
岩尾整形外科病院前,zh-cn,岩尾整形外科病院前
岩尾整形外科病院前,zh-tw,岩尾整形外科病院前
岩尾整形外科病院前,ko,이와오 정형 외과 병원 앞
岩尾整形外科病院前,ja-Hrkt,いわおせいけいげかびょういんまえ
岩尾整形外科病院前,en,Iwaoseikeigekabyouin mae
玉川町（岩尾整形外科前）,ja,玉川町（岩尾整形外科前）
玉川町（岩尾整形外科前）,zh-cn,玉川町（岩尾整形外科前）
玉川町（岩尾整形外科前）,zh-tw,玉川町（岩尾整形外科前）
玉川町（岩尾整形外科前）,ko,타마가와초(이와오 정형 외과 앞)
玉川町（岩尾整形外科前）,ja-Hrkt,たまがわまち
玉川町（岩尾整形外科前）,en,Tamagawamachi
日ノ隈町,ja,日ノ隈町
日ノ隈町,zh-cn,日之隈町
日ノ隈町,zh-tw,日之隈町
日ノ隈町,ko,히노쿠마초
日ノ隈町,ja-Hrkt,ひのくままち
日ノ隈町,en,Hinokumamachi
慈眼山前,ja,慈眼山前
慈眼山前,zh-cn,慈眼山前
慈眼山前,zh-tw,慈眼山前
慈眼山前,ko,자안산 앞
慈眼山前,ja-Hrkt,じがんやままえ
慈眼山前,en,Jiganyama mae
大宮町入口,ja,大宮町入口
大宮町入口,zh-cn,大宫町入口
大宮町入口,zh-tw,大宮町入口
大宮町入口,ko,오미야마치 입구
大宮町入口,ja-Hrkt,おおみやまちいりぐち
大宮町入口,en,Omiyama Iriguchi
高瀬,ja,高瀬
高瀬,zh-cn,高濑
高瀬,zh-tw,高瀨
高瀬,ko,타카세
高瀬,ja-Hrkt,たかせ
高瀬,en,Takase
琴平公民館前,ja,琴平公民館前
琴平公民館前,zh-cn,琴平公民馆前
琴平公民館前,zh-tw,琴平公民館前
琴平公民館前,ko,고토히라 공민관 앞
琴平公民館前,ja-Hrkt,ことひらこうみんかんまえ
琴平公民館前,en,Kotohira Kominkan Mae
銭渕橋,ja,銭渕橋
銭渕橋,zh-cn,钱渊桥
銭渕橋,zh-tw,錢淵橋
銭渕橋,ko,센부치바시
銭渕橋,ja-Hrkt,ぜにぶちばし
銭渕橋,en,Zenibuchibashi
下高瀬本町,ja,下高瀬本町
下高瀬本町,zh-cn,下隆濑本町
下高瀬本町,zh-tw,下隆瀨本町
下高瀬本町,ko,시모타카세 혼마치
下高瀬本町,ja-Hrkt,しもたかせほんまち
下高瀬本町,en,Shimotakase Honmachi
総合運動公園,ja,総合運動公園
総合運動公園,zh-cn,总合运动公园
総合運動公園,zh-tw,總合運動公園
総合運動公園,ko,종합운동공원
総合運動公園,ja-Hrkt,そうごううんどうこうえん
総合運動公園,en,Sogo Undo Kouen
田島町,ja,田島町
田島町,zh-cn,田島町
田島町,zh-tw,田島町
田島町,ko,타지마초
田島町,ja-Hrkt,たしままち
田島町,en,Tashimamachi
大原前,ja,大原前
大原前,zh-cn,大原前
大原前,zh-tw,大原前
大原前,ko,오하라 마에
大原前,ja-Hrkt,おおはらまえ
大原前,en,Ohara mae
咸宜園前,ja,咸宜園前
咸宜園前,zh-cn,咸宜园前
咸宜園前,zh-tw,咸宜園前
咸宜園前,ko,함기원 앞
咸宜園前,ja-Hrkt,かんぎえんまえ
咸宜園前,en,Kangien mae
中央通り,ja,中央通り
中央通り,zh-cn,中央通
中央通り,zh-tw,中央通
中央通り,ko,중앙 거리
中央通り,ja-Hrkt,ちゅうおうどおり
中央通り,en,Chuoudouri
パトリア前,ja,パトリア前
パトリア前,zh-cn,帕特里亚前
パトリア前,zh-tw,帕特里亞前
パトリア前,ko,패트리아 전
パトリア前,ja-Hrkt,ぱとりあまえ
パトリア前,en,Patria mae
光岡駅前,ja,光岡駅前
光岡駅前,zh-cn,光冈站前
光岡駅前,zh-tw,光岡站前
光岡駅前,ko,미츠오카역 앞
光岡駅前,ja-Hrkt,てるおかえきまえ
光岡駅前,en,Teruokaekimae
日高町,ja,日高町
日高町,zh-cn,日高町
日高町,zh-tw,日高町
日高町,ko,히다카초
日高町,ja-Hrkt,ひだかちょう
日高町,en,Hidakacho
小ヶ瀬,ja,小ヶ瀬
小ヶ瀬,zh-cn,小濑
小ヶ瀬,zh-tw,小瀨
小ヶ瀬,ko,오가세
小ヶ瀬,ja-Hrkt,しょうがせ
小ヶ瀬,en,Shogase
上小ヶ瀬,ja,上小ヶ瀬
上小ヶ瀬,zh-cn,上小濑
上小ヶ瀬,zh-tw,上小瀨
上小ヶ瀬,ko,가미코가세
上小ヶ瀬,ja-Hrkt,かみこがせ
上小ヶ瀬,en,Kamikogase
女子畑発電所前,ja,女子畑発電所前
女子畑発電所前,zh-cn,女子畑发电所前
女子畑発電所前,zh-tw,女子畑發電所前
女子畑発電所前,ko,여자밭 발전소 앞
女子畑発電所前,ja-Hrkt,おなごはたはつでんしょまえ
女子畑発電所前,en,Onagohata Hatsudensho Mae
日の出町スイミングスクール,ja,日の出町スイミングスクール
日の出町スイミングスクール,zh-cn,日之出町游泳学校
日の出町スイミングスクール,zh-tw,日之出町游泳學校
日の出町スイミングスクール,ko,히노 데 마치 수영 학교
日の出町スイミングスクール,ja-Hrkt,ひのでまちすいみんぐすくーる
日の出町スイミングスクール,en,Hinodemachi Swimming School
吹上公民館前,ja,吹上公民館前
吹上公民館前,zh-cn,吹上公民馆前
吹上公民館前,zh-tw,吹上公民館前
吹上公民館前,ko,후키가미 공민관 앞
吹上公民館前,ja-Hrkt,ふきあげこうみんかんまえ
吹上公民館前,en,Fukiage Kouminkan mae
豆田町,ja,豆田町
豆田町,zh-cn,豆田町
豆田町,zh-tw,豆田町
豆田町,ko,두다초
豆田町,ja-Hrkt,まめだまち
豆田町,en,Mamedamachi
御幸橋,ja,御幸橋
御幸橋,zh-cn,御幸桥
御幸橋,zh-tw,御幸橋
御幸橋,ko,미유키바시
御幸橋,ja-Hrkt,みゆきばし
御幸橋,en,Miyukibashi
月隈公園,ja,月隈公園
月隈公園,zh-cn,月隈公园
月隈公園,zh-tw,月隈公園
月隈公園,ko,츠키쿠마 공원
月隈公園,ja-Hrkt,つきくまこうえん
月隈公園,en,Tsukikuma Koen
高速日田,ja,高速日田
高速日田,zh-cn,高速日田
高速日田,zh-tw,高速日田
高速日田,ko,고속 히타
高速日田,ja-Hrkt,こうそくひた
高速日田,en,KousokuHita
田島団地入口,ja,田島団地入口
田島団地入口,zh-cn,田島住宅区入口
田島団地入口,zh-tw,田島住宅區入口
田島団地入口,ko,타지마 단지 입구
田島団地入口,ja-Hrkt,たしまだんちいりぐち
田島団地入口,en,Tashima danchiiriguchi
こじかこどもクリニック前,ja,こじかこどもクリニック前
こじかこどもクリニック前,zh-cn,小司贺儿童医院前
こじかこどもクリニック前,zh-tw,小司賀兒童醫院前
こじかこどもクリニック前,ko,코지카 어린이 클리닉 앞
こじかこどもクリニック前,ja-Hrkt,こじかこどもくりにっくまえ
こじかこどもクリニック前,en,Kojikakodomo Clinic mae
清岸寺入口,ja,清岸寺入口
清岸寺入口,zh-cn,清岸寺入口
清岸寺入口,zh-tw,清岸寺入口
清岸寺入口,ko,청안사 입구
清岸寺入口,ja-Hrkt,せいがんじいりぐち
清岸寺入口,en,Seiganjiriguchi
林工西口,ja,林工西口
林工西口,zh-cn,林工西口
林工西口,zh-tw,林工西口
林工西口,ko,임공 서쪽 출구
林工西口,ja-Hrkt,りんこうにしぐち
林工西口,en,RinkoNishiguchi
昭和学園前,ja,昭和学園前
昭和学園前,zh-cn,昭和学园前
昭和学園前,zh-tw,昭和學園前
昭和学園前,ko,쇼와 학원 앞
昭和学園前,ja-Hrkt,しょうわがくえんまえ
昭和学園前,en,Showagakuen mae
月隈団地,ja,月隈団地
月隈団地,zh-cn,月隈住宅小区
月隈団地,zh-tw,月隈住宅區
月隈団地,ko,월 쿠마 단지
月隈団地,ja-Hrkt,つきくまだんち
月隈団地,en,Tsukikuma danchi
清岸寺町,ja,清岸寺町
清岸寺町,zh-cn,青岸寺町
清岸寺町,zh-tw,青岸寺町
清岸寺町,ko,기요기시 절
清岸寺町,ja-Hrkt,せいがんじまち
清岸寺町,en,Seiganjimachi
日田インター口,ja,日田インター口
日田インター口,zh-cn,日田IC出口
日田インター口,zh-tw,日田IC出口
日田インター口,ko,히타 인터구
日田インター口,ja-Hrkt,ひたいんたーぐち
日田インター口,en,Hita Inter guchi
由布院駅前バスセンター,ja,由布院駅前バスセンター
由布院駅前バスセンター,zh-cn,由布院站巴士中心
由布院駅前バスセンター,zh-tw,由布院站巴士中心
由布院駅前バスセンター,ko,유후인 에키마에 버스 센터
由布院駅前バスセンター,ja-Hrkt,ゆふいんえきぜんばすせんたー
由布院駅前バスセンター,en,Yufuin Ekimae Bus Center
道の駅ゆふいん,ja,道の駅ゆふいん
道の駅ゆふいん,zh-cn,道之站由布院
道の駅ゆふいん,zh-tw,道之站由布院
道の駅ゆふいん,ko,미치노에키 유후인
道の駅ゆふいん,ja-Hrkt,みちのえきゆふいん
道の駅ゆふいん,en,Michinoeki yufuin
萩ヶ原,ja,萩ヶ原
萩ヶ原,zh-cn,萩原
萩ヶ原,zh-tw,萩原
萩ヶ原,ko,하기가하라
萩ヶ原,ja-Hrkt,はんがはる
萩ヶ原,en,Hangaharu
高速甘木,ja,高速甘木
高速甘木,zh-cn,高速甘木
高速甘木,zh-tw,高速甘木
高速甘木,ko,고속 감목
高速甘木,ja-Hrkt,こうそくあまぎ
高速甘木,en,Kosoku Amagi
杷木,ja,杷木
杷木,zh-cn,杷木
杷木,zh-tw,杷木
杷木,ko,삼나무
杷木,ja-Hrkt,はき
杷木,en,Haki
朝倉インター,ja,朝倉インター
朝倉インター,zh-cn,朝仓IC
朝倉インター,zh-tw,朝倉IC
朝倉インター,ko,아사쿠라 인터
朝倉インター,ja-Hrkt,あさくらいんたー
朝倉インター,en,Asakusa Inter
ゆうステーション,ja,ゆうステーション
ゆうステーション,zh-cn,于站
ゆうステーション,zh-tw,於站
ゆうステーション,ko,유 스테이션
ゆうステーション,ja-Hrkt,ゆうすてーしょん
ゆうステーション,en,Yu Station
南小国町役場前,ja,南小国町役場前
南小国町役場前,zh-cn,南小国町公所前
南小国町役場前,zh-tw,南小國町公所前
南小国町役場前,ko,미나미 오구니 쵸 동사무소 앞
南小国町役場前,ja-Hrkt,みなみおぐにまちやくば
南小国町役場前,en,Minamioguni MachiYakuba
満願寺入口,ja,満願寺入口
満願寺入口,zh-cn,満願寺入口
満願寺入口,zh-tw,満願寺入口
満願寺入口,ko,만원사 입구
満願寺入口,ja-Hrkt,まんがんじいりぐち
満願寺入口,en,Manganji iriguchi
黒川温泉,ja,黒川温泉
黒川温泉,zh-cn,黑川温泉
黒川温泉,zh-tw,黑川溫泉
黒川温泉,ko,구로카와 온천
黒川温泉,ja-Hrkt,くろかわおんせん
黒川温泉,en,Kurokawa Onsen
バイパス田の原,ja,バイパス田の原
バイパス田の原,zh-cn,绕过田之原
バイパス田の原,zh-tw,繞過田之原
バイパス田の原,ko,바이패스 타노하라
バイパス田の原,ja-Hrkt,ばいぱすたのはら
バイパス田の原,en,bypass Tanohara
高速基山,ja,高速基山
高速基山,zh-cn,高速基山
高速基山,zh-tw,高速基山
高速基山,ko,고속기산
高速基山,ja-Hrkt,こうそくきやま
高速基山,en,Kosoku kiyama
戸畑,ja,戸畑
戸畑,zh-cn,户畑
戸畑,zh-tw,戶畑
戸畑,ko,토하타
戸畑,ja-Hrkt,とばた
戸畑,en,Tobata
駅東,ja,駅東
駅東,zh-cn,站东
駅東,zh-tw,站東
駅東,ko,역동
駅東,ja-Hrkt,えきひがし
駅東,en,Ekihigashi
谷の瀬,ja,谷の瀬
谷の瀬,zh-cn,谷之濑
谷の瀬,zh-tw,谷之瀨
谷の瀬,ko,계곡의 세
谷の瀬,ja-Hrkt,たにのせ
谷の瀬,en,Taninose
滝瀬,ja,滝瀬
滝瀬,zh-cn,泷濑
滝瀬,zh-tw,瀧瀨
滝瀬,ko,타키세
滝瀬,ja-Hrkt,たきせ
滝瀬,en,Takise
広瀬,ja,広瀬
広瀬,zh-cn,广濑
広瀬,zh-tw,廣瀨
広瀬,ko,히로세
広瀬,ja-Hrkt,ひろせ
広瀬,en,Hirose
矢野釣,ja,矢野釣
矢野釣,zh-cn,矢野钓
矢野釣,zh-tw,矢野釣
矢野釣,ko,야노 어업
矢野釣,ja-Hrkt,やのづり
矢野釣,en,Yanozuri
上戸畑,ja,上戸畑
上戸畑,zh-cn,上户畑
上戸畑,zh-tw,上戶畑
上戸畑,ko,우에토 밭
上戸畑,ja-Hrkt,かみとばた
上戸畑,en,Kamitobata
杉河内,ja,杉河内
杉河内,zh-cn,杉河内
杉河内,zh-tw,杉河内
杉河内,ko,스기카와우치
杉河内,ja-Hrkt,すぎかわち
杉河内,en,Sugikawachi
中山田,ja,中山田
中山田,zh-cn,中山田
中山田,zh-tw,中山田
中山田,ko,나카야마다
中山田,ja-Hrkt,なかやまだ
中山田,en,Nakayamada
門出,ja,門出
門出,zh-cn,门出
門出,zh-tw,門出
門出,ko,문출
門出,ja-Hrkt,かどで
門出,en,Kadode
森中央小前,ja,森中央小前
森中央小前,zh-cn,森中央小学前
森中央小前,zh-tw,森中央小學校前
森中央小前,ko,숲 중앙 오마에
森中央小前,ja-Hrkt,もりちゅうおうしょうまえ
森中央小前,en,MoriChuoSho mae
森御幸町,ja,森御幸町
森御幸町,zh-cn,森御幸町
森御幸町,zh-tw,森御幸町
森御幸町,ko,모리 미유키초
森御幸町,ja-Hrkt,もりみゆきまち
森御幸町,en,MoriMiyukiMachi
森町,ja,森町
森町,zh-cn,森町
森町,zh-tw,森町
森町,ko,모리마치
森町,ja-Hrkt,もりまち
森町,en,Morimachi
くす温泉,ja,くす温泉
くす温泉,zh-cn,玖珠温泉
くす温泉,zh-tw,玖珠溫泉
くす温泉,ko,쿠스 온천
くす温泉,ja-Hrkt,くすおんせん
くす温泉,en,Kusuonsen
塚脇,ja,塚脇
塚脇,zh-cn,冢胁
塚脇,zh-tw,塚脅
塚脇,ko,츠카와키
塚脇,ja-Hrkt,つかわき
塚脇,en,Tsukiwaki
森中前,ja,森中前
森中前,zh-cn,森中前
森中前,zh-tw,森中前
森中前,ko,모리나카마에
森中前,ja-Hrkt,もりちゅうまえ
森中前,en,Morichu mae
栄町,ja,栄町
栄町,zh-cn,荣町
栄町,zh-tw,榮町
栄町,ko,사카에마치
栄町,ja-Hrkt,さかえまち
栄町,en,Sakaemachi
森駅前,ja,森駅前
森駅前,zh-cn,森站前
森駅前,zh-tw,森站前
森駅前,ko,모리에키마에
森駅前,ja-Hrkt,もりえきまえ
森駅前,en,MoriEkimae
春日町,ja,春日町
春日町,zh-cn,春日町
春日町,zh-tw,春日町
春日町,ko,카스가초
春日町,ja-Hrkt,はるひちょう
春日町,en,Haruhicho
上の市,ja,上の市
上の市,zh-cn,上之市
上の市,zh-tw,上之市
上の市,ko,위 도시
上の市,ja-Hrkt,うえのし
上の市,en,Uenoshi
老人福祉センター,ja,老人福祉センター
老人福祉センター,zh-cn,老人福利中心
老人福祉センター,zh-tw,老人福利中心
老人福祉センター,ko,노인복지센터
老人福祉センター,ja-Hrkt,ろうじんふくしせんたー
老人福祉センター,en,Roujin Fukushi Center
壁野,ja,壁野
壁野,zh-cn,壁野
壁野,zh-tw,壁野
壁野,ko,벽야
壁野,ja-Hrkt,かべの
壁野,en,Kabeno
商工会議所前,ja,商工会議所前
商工会議所前,zh-cn,商工会议所前
商工会議所前,zh-tw,商工會議所前
商工会議所前,ko,상공회의소 앞
商工会議所前,ja-Hrkt,しょうこうかいぎしょまえ
商工会議所前,en,Shokoukaigisho mae
天神町,ja,天神町
天神町,zh-cn,天神町
天神町,zh-tw,天神町
天神町,ko,텐진초
天神町,ja-Hrkt,てんじんちょう
天神町,en,Tenjincho
羽野,ja,羽野
羽野,zh-cn,羽野
羽野,zh-tw,羽野
羽野,ko,하노
羽野,ja-Hrkt,はの
羽野,en,Hano
財津,ja,財津
財津,zh-cn,财津
財津,zh-tw,財津
財津,ko,재진
財津,ja-Hrkt,ざいつ
財津,en,Zaitsu
下藤山,ja,下藤山
下藤山,zh-cn,下藤山
下藤山,zh-tw,下藤山
下藤山,ko,시모토야마
下藤山,ja-Hrkt,したふじやま
下藤山,en,Shitafujiyama
用松,ja,用松
用松,zh-cn,用松
用松,zh-tw,用松
用松,ko,용송
用松,ja-Hrkt,ようまつ
用松,en,Yomatsu
済生会病院入口,ja,済生会病院入口
済生会病院入口,zh-cn,済生会医院入口
済生会病院入口,zh-tw,済生会醫院入口
済生会病院入口,ko,제생회 병원 입구
済生会病院入口,ja-Hrkt,さいせいかいびょういんいりぐち
済生会病院入口,en,Saiseikaibyouiniriguchi
三和団地,ja,三和団地
三和団地,zh-cn,三和住宅小区
三和団地,zh-tw,三和住宅小區
三和団地,ko,삼화단지
三和団地,ja-Hrkt,みわだんち
三和団地,en,miwadanchi
新治,ja,新治
新治,zh-cn,新治
新治,zh-tw,新治
新治,ko,신지
新治,ja-Hrkt,にいばる
新治,en,Niibaru
十二町,ja,十二町
十二町,zh-cn,十二町
十二町,zh-tw,十二町
十二町,ko,12초
十二町,ja-Hrkt,じゅうにちょう
十二町,en,Juunicho
東河内,ja,東河内
東河内,zh-cn,东河内
東河内,zh-tw,東河內
東河内,ko,히가시카와치
東河内,ja-Hrkt,ひがしかわち
東河内,en,Higashikawachi
午王,ja,午王
午王,zh-cn,午王
午王,zh-tw,午王
午王,ko,오왕
午王,ja-Hrkt,うまおう
午王,en,Umaou
梛野,ja,梛野
梛野,zh-cn,梛野
梛野,zh-tw,梛野
梛野,ko,카지노
梛野,ja-Hrkt,なぎの
梛野,en,Nagino
殿町,ja,殿町
殿町,zh-cn,殿町
殿町,zh-tw,殿町
殿町,ko,덴마치
殿町,ja-Hrkt,とのまち
殿町,en,Tonomachi
上小竹,ja,上小竹
上小竹,zh-cn,上小竹
上小竹,zh-tw,上小竹
上小竹,ko,가미코타케
上小竹,ja-Hrkt,かみおだけ
上小竹,en,Kamiodake
ことといの里前,ja,ことといの里前
ことといの里前,zh-cn,言問之里前
ことといの里前,zh-tw,言問之裡前
ことといの里前,ko,코토 토노 사토 마에
ことといの里前,ja-Hrkt,ことといのさとまえ
ことといの里前,en,KototoinoSato mae
今村,ja,今村
今村,zh-cn,今村
今村,zh-tw,今村
今村,ko,이마무라
今村,ja-Hrkt,いまむら
今村,en,Imamura
下小竹,ja,下小竹
下小竹,zh-cn,下小竹
下小竹,zh-tw,下小竹
下小竹,ko,시모코타케
下小竹,ja-Hrkt,しもおだけ
下小竹,en,Shimoodake
新田,ja,新田
新田,zh-cn,新田
新田,zh-tw,新田
